"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.source","Answer.coherence","Answer.coherence.label","Answer.creative","Answer.creative.label","Answer.language","Answer.language.label","Answer.like","Answer.like.label","Answer.recognize","Answer.recognize.label","Answer.summary","Approve","Reject"
"3YO4AH2FPDKFYBC85CJDD9OCIMZQ0F","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3Z9WI9EOZZO7LSI2GHB2CZ69Z6BHKA","A3B8KOCZ0MPOP0","Approved","Fri Nov 18 09:56:41 PST 2022","Fri Nov 18 09:57:16 PST 2022","Sun Nov 20 09:57:16 PST 2022","Sun Nov 20 09:57:47 PST 2022","","","35","100% (57/57)","100% (57/57)","0% (0/0)","为什么<br/>会这样<br/><br/>两个人的结局<br/>我已来不及逃开<br/><br/>怎么才会明白<br/>相爱并不容易<br/>我要鼓起多大的勇气<br/>这样才能把过去释怀<br/><br/>看在那些幸福开出花朵的时候<br/><br/>在恍然过后<br/>才知道<br/><br/>原来我已不能再爱<br/><br/>是因为我<br/>不够勇敢<br/>贪图他给的温暖<br/><br/>才会沉沦在他的港湾<br/>泪水代替了你的离开<br/>有什么办法<br/>我不该这样沉迷和忘返<br/><br/>或许","p95","","是","","有创意感","","我会读中文","","我很喜欢这些歌词","","见过","读歌词"
"3YO4AH2FPDKFYBC85CJDD9OCIMZQ0F","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3NGMS9VZTLICRAZIKGW5T12RBUIFF7","A9E64KJFTV4F1","Rejected","Fri Nov 18 07:29:20 PST 2022","Fri Nov 18 07:30:14 PST 2022","Sun Nov 20 07:30:14 PST 2022","","Fri Nov 18 08:19:05 PST 2022","Too fast / 太快","54","33% (1/3)","33% (1/3)","0% (0/0)","为什么<br/>会这样<br/><br/>两个人的结局<br/>我已来不及逃开<br/><br/>怎么才会明白<br/>相爱并不容易<br/>我要鼓起多大的勇气<br/>这样才能把过去释怀<br/><br/>看在那些幸福开出花朵的时候<br/><br/>在恍然过后<br/>才知道<br/><br/>原来我已不能再爱<br/><br/>是因为我<br/>不够勇敢<br/>贪图他给的温暖<br/><br/>才会沉沦在他的港湾<br/>泪水代替了你的离开<br/>有什么办法<br/>我不该这样沉迷和忘返<br/><br/>或许","p95","还行","","还行","","","不会","我不喜欢这些歌词","","我可能见过","","它的好听"
"3R5LWXWHR08WICO55S38S97LM6BGX5","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3FFJ6VRIL1O54XMII6J5TRSFLLKI0Y","A173A97OFDAX9F","Approved","Fri Nov 18 09:57:58 PST 2022","Fri Nov 18 09:59:25 PST 2022","Sun Nov 20 09:59:25 PST 2022","Sun Nov 20 09:59:48 PST 2022","","","87","100% (43/43)","100% (43/43)","0% (0/0)","世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈的怀抱<br/>幸福享不了。<br/>世上只有妈妈好<br/>没妈的孩子像根草<br/>离开妈妈的怀抱<br/>幸福哪里找。<br/>没有妈妈最苦恼<br/>没有妈妈就断肠<br/>为了找妈妈流浪四方。<br/>现在我有了妈妈<br/>我的妈妈最伟大<br/>妈妈的话儿记心上<br/>走遍海角和天涯。<br/>世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈","p95","是","","有创意感","","","我会读中文","我喜欢这些歌词。","","见过","","前半部分是一首经典歌曲，后半部分感觉狗尾续貂。"
"3R5LWXWHR08WICO55S38S97LM6BGX5","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3LBXNTKX0RVKQMZQHO2ZPCGNC2IX9P","A1BLDWY2BW9K00","Approved","Fri Nov 18 09:57:08 PST 2022","Fri Nov 18 09:57:32 PST 2022","Sun Nov 20 09:57:32 PST 2022","Sun Nov 20 09:57:48 PST 2022","","","24","100% (107/107)","100% (107/107)","0% (0/0)","世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈的怀抱<br/>幸福享不了。<br/>世上只有妈妈好<br/>没妈的孩子像根草<br/>离开妈妈的怀抱<br/>幸福哪里找。<br/>没有妈妈最苦恼<br/>没有妈妈就断肠<br/>为了找妈妈流浪四方。<br/>现在我有了妈妈<br/>我的妈妈最伟大<br/>妈妈的话儿记心上<br/>走遍海角和天涯。<br/>世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈","p95","","是","","有创意感","","我会读中文","","我很喜欢这些歌词","","见过","我们要读歌词"
"3R5LWXWHR08WICO55S38S97LM6BGX5","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3SBEHTYCWN321SI3QEUELJMZXYWIYW","A1XM3URUD94QOV","Approved","Fri Nov 18 09:36:39 PST 2022","Fri Nov 18 09:37:00 PST 2022","Sun Nov 20 09:37:00 PST 2022","Sun Nov 20 09:37:47 PST 2022","","","21","100% (308/308)","100% (308/308)","0% (0/0)","世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈的怀抱<br/>幸福享不了。<br/>世上只有妈妈好<br/>没妈的孩子像根草<br/>离开妈妈的怀抱<br/>幸福哪里找。<br/>没有妈妈最苦恼<br/>没有妈妈就断肠<br/>为了找妈妈流浪四方。<br/>现在我有了妈妈<br/>我的妈妈最伟大<br/>妈妈的话儿记心上<br/>走遍海角和天涯。<br/>世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈","p95","","是","","有创意感","","我会读中文","","我很喜欢这些歌词","","见过","我会读中文 2不会 3我不懂中文 4I don‘t understand."
"3R5LWXWHR08WICO55S38S97LM6BGX5","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:55 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:55 PST 2022","","","3PW9OPU9PQK101TYPM2DKG481GV129","A23OAT3B3UB3HE","Rejected","Fri Nov 18 07:33:39 PST 2022","Fri Nov 18 07:42:57 PST 2022","Sun Nov 20 07:42:57 PST 2022","","Fri Nov 18 07:55:55 PST 2022","always same answer","558","10% (6/58)","10% (6/58)","0% (0/0)","世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈的怀抱<br/>幸福享不了。<br/>世上只有妈妈好<br/>没妈的孩子像根草<br/>离开妈妈的怀抱<br/>幸福哪里找。<br/>没有妈妈最苦恼<br/>没有妈妈就断肠<br/>为了找妈妈流浪四方。<br/>现在我有了妈妈<br/>我的妈妈最伟大<br/>妈妈的话儿记心上<br/>走遍海角和天涯。<br/>世上只有妈妈好<br/>有妈的孩子像块宝<br/>投进妈妈","p95","不太好","","还行","","","我会读中文","一般","","我可能见过","","它的好听"
"3ATYLI1PRT2JF50EC71F69882UNJO7","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:56 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:56 PST 2022","","","3HYA4D452RJSQGN6WLHY9I822RA2F9","A1XM3URUD94QOV","Approved","Fri Nov 18 09:41:16 PST 2022","Fri Nov 18 09:41:33 PST 2022","Sun Nov 20 09:41:33 PST 2022","Sun Nov 20 09:41:47 PST 2022","","","17","100% (308/308)","100% (308/308)","0% (0/0)","我知道今晚无法逃避<br/>我必须承诺<br/>爱与激情<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-- 本字幕所有权益归制作人所有 纯属翻译爱好者交流学习使用 谢绝它用，否则一切后果自负<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>","p95","","是","","有创意感","","我会读中文","","我很喜欢这些歌词","","见过","我会读中文 2不会 3我不懂中文 4I don‘t understand."
"3ATYLI1PRT2JF50EC71F69882UNJO7","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:56 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:56 PST 2022","","","3PJ71Z61R42C0LEXAVHSU3CM7NO91U","A3FD5TA6O848ZW","Approved","Fri Nov 18 08:47:34 PST 2022","Fri Nov 18 08:56:58 PST 2022","Sun Nov 20 08:56:58 PST 2022","Sun Nov 20 08:57:47 PST 2022","","","564","100% (3/3)","100% (3/3)","0% (0/0)","我知道今晚无法逃避<br/>我必须承诺<br/>爱与激情<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-- 本字幕所有权益归制作人所有 纯属翻译爱好者交流学习使用 谢绝它用，否则一切后果自负<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>","p95","不太好","","没有创意","","","我会读中文","我很喜欢这些歌词","","见过","","今晚，我必须承诺爱和激情，因为我知道我无法摆脱它。 制作方是本字幕所有权益的唯一拥有者。 纯属翻译爱好者交流学习。 请勿用于其他用途，否则后果自负 - - - 有关此源文本的更多信息 额外翻译信息所需的源文本 发送反馈 侧面板"
"3ATYLI1PRT2JF50EC71F69882UNJO7","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:56 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:56 PST 2022","","","3U5JL4WY5K9JTGTE0T688457QA54X1","A3MSYMSTHZJI98","Approved","Fri Nov 18 09:57:53 PST 2022","Fri Nov 18 09:58:23 PST 2022","Sun Nov 20 09:58:23 PST 2022","Sun Nov 20 09:58:48 PST 2022","","","30","100% (81/81)","100% (81/81)","0% (0/0)","我知道今晚无法逃避<br/>我必须承诺<br/>爱与激情<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-- 本字幕所有权益归制作人所有 纯属翻译爱好者交流学习使用 谢绝它用，否则一切后果自负<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>","p95","不太好","","没有创意","","","我会读中文","我不喜欢这些歌词","","我可能见过","","有點難懂 歌詞難懂"
"3ATYLI1PRT2JF50EC71F69882UNJO7","30AWZEBKT2QRVF9PLOKR3P30ARRCAP","歌词质量、创意评分 - 中文","阅读歌词并判断歌词好坏与创造力","中文，歌词，text, quality, lyrics, music, review","$0.33","Thu Nov 17 23:03:56 PST 2022","4","BatchId:4938381;OriginalHitTemplateId:928390909;","600","172800","Sat Nov 19 23:03:56 PST 2022","","","3DR23U6WE5EU41HNKPHOSNWSQ1JET2","APPU3QLC0TEHI","Rejected","Thu Nov 17 23:12:54 PST 2022","Thu Nov 17 23:13:22 PST 2022","Sat Nov 19 23:13:22 PST 2022","","Thu Nov 17 23:18:36 PST 2022","你必须会读中文。You must be able to read Chinese.","28","20% (3/15)","20% (3/15)","0% (0/0)","我知道今晚无法逃避<br/>我必须承诺<br/>爱与激情<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-- 本字幕所有权益归制作人所有 纯属翻译爱好者交流学习使用 谢绝它用，否则一切后果自负<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>-<br/>","p95","是","","还行","","","我会读中文","一般","","见过","","APPU3QLC0TEHI"
